user	instance_id	displayed_text	I carefully went over the examples and the instructions.:::Yes	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Explicitly states: no relation	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Correlation	span_annotation:::Causation	span_annotation:::Explicit mentions of no relation
60e12640be1b69b66053d55b	Biology_tweet_62_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Study: Whey protein may have a role in reducing postprandial blood glucose levels in diabetes patients. ""><b>Finding:</b></span> Study: Whey protein may have a role in reducing postprandial blood glucose levels in diabetes patients. "			2																						[{'start': 390, 'end': 399, 'span': 'may have ', 'annotation': 'Correlation'}]	[]	[]
60e12640be1b69b66053d55b	Causality Examples.html	Causality Examples	I carefully went over the examples and the instructions.:::Yes																								[]	[]	[]
60e12640be1b69b66053d55b	Biology_tweet_62_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Whey protein significantly increased the postprandial early insulin release. Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig. Over the late interval, AUC 60-120 min , and during the complete post-meal period (0-180 min), plasma insulin levels were also significantly higher after whey preload than after placebo (Fig.""><b>Finding:</b></span> Plasma insulin levels at the first 30 min were higher and increased more rapidly after whey pre-load (Fig."		3																							[]	[{'start': 664, 'end': 669, 'span': 'after', 'annotation': 'Causation'}]	[]
60e12640be1b69b66053d55b	Biology_tweet_23_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Well, this is fascinating. Climate control allows us to create temp and moisture conditions we feel most comfortable in. So what climate do most Americans ""recreate"" in their homes? Western Kenya!    ""><b>Finding:</b></span> Well, this is fascinating. Climate control allows us to create temp and moisture conditions we feel most comfortable in. So what climate do most Americans ""recreate"" in their homes? Western Kenya!    "					4																				[]	[]	[]
60e12640be1b69b66053d55b	Biology_249_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Co-author Dr Palmer said: ""Our research has shown that non-native plants are less widespread than native species, and are not increasing any more than native plants. It therefore seems likely that factors other than plant invasions are the main causes of vegetation change."" The study found that locations with high diversity of non-native species also support high diversity of native species, suggesting that high diversities of native and non-native plant species are compatible with one another.""><b>Finding:</b></span> It therefore seems likely that factors other than plant invasions are the main causes of vegetation change."""		3																							[]	[{'start': 786, 'end': 801, 'span': 'the main causes', 'annotation': 'Causation'}]	[]
60e12640be1b69b66053d55b	Biology_83_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found that study plots with lianas accumulated 76 percent less biomass over the experimental period due to reduced tree growth and increased tree death. Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more. The study will be useful in guiding scientists working to predict the trajectory of carbon storage as atmospheric concentrations rise, and it may help explain recent observations that the carbon storage capacity of tropical forests is declining.""><b>Finding:</b></span> Extrapolating their results to tropical forests as a whole, the team calculated that lianas could potentially reduce long-term storage of carbon in tropical forests by one-third or more."			2																						[{'start': 969, 'end': 986, 'span': 'could potentially', 'annotation': 'Correlation'}]	[]	[]
60e12640be1b69b66053d55b	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]	[]
60e12640be1b69b66053d55b	Biology_tweet_74_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Results did not support this prediction, nor did they support the idea that the relationship between these factors follows a nonlinear parabolic function. There was no evidence for a critical tipping point relating violent game engagement to aggressive behaviour. Sensitivity and exploratory analyses indicated these null effects extended across multiple operationalizations of violent game engagement and when the focus was on another behavioural outcome, namely, prosocial behaviour.""><b>Finding:</b></span> There was no evidence for a critical tipping point relating violent game engagement to aggressive behaviour."					4																				[]	[]	[]
60e12640be1b69b66053d55b	Biology_83_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Long-term Submission PDF biomass carbon storage may be further reduced if increasing liana biomass intensifies liana-tree competition and/or increases the proportion of trees that are competing with lianas. Likewise, a potential liana-driven shift in tree species composition may also alter long-term biomass carbon storage if the presence of lianas leads to an increase in fast-growing trees with low wood densities, as is predicted . Nevertheless, our simulation provides an initial conservative estimate of the potential long-term effect of lianas on forest-level carbon stocks.""><b>Finding:</b></span> Likewise, a potential liana-driven shift in tree species composition may also alter long-term biomass carbon storage if the presence of lianas leads to an increase in fast-growing trees with low wood densities, as is predicted ."		3																							[]	[{'start': 884, 'end': 893, 'span': 'may also ', 'annotation': 'Causation'}]	[]
60e12640be1b69b66053d55b	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.					4																				[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Experience.html	Experience												5			3						2				[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Biology_tweet_74_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The best available evidence: ""We argue that this study speaks to the key question of whether adolescents’ violent video game play has a measurable effect on real-world aggressive behaviour  On the basis of our evidence, the answer is no.""  ""><b>Finding:</b></span> The best available evidence: ""We argue that this study speaks to the key question of whether adolescents’ violent video game play has a measurable effect on real-world aggressive behaviour  On the basis of our evidence, the answer is no.""  "					4																				[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Biology_tweet_16_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: 'Salt on Our Skin' Cutaneous Na Storage Strengthens the Antimicrobial Barrier Function &amp;  Boosts Macrophage-driven.. ""><b>Finding:</b></span> 'Salt on Our Skin' Cutaneous Na Storage Strengthens the Antimicrobial Barrier Function &amp;  Boosts Macrophage-driven.. "			2																						[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Biology_tweet_16_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This high-salt response resulted in elevated type-2 nitric oxide synthase (Nos2)-dependent NO production and improved Leishmania major control. Finally, we found that increasing Na + content in the skin by a high-salt diet boosted activation of macrophages in a Nfat5-dependent manner and promoted cutaneous antimicrobial defense. We suggest that the hypertonic microenvironment could serve as a barrier to infection.""><b>Finding:</b></span> Finally, we found that increasing Na + content in the skin by a high-salt diet boosted activation of macrophages in a Nfat5-dependent manner and promoted cutaneous antimicrobial defense."			2																						[{'start': 745, 'end': 754, 'span': 'promoted ', 'annotation': 'Correlation'}]	[]	[]
5f2dc3b1a2052d0fc281a2c4	test_question_testing_Causation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Causation. Do not mark any words or phrases.		3																							[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Biology_tweet_23_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The value distributions of the climate variables used in the climate dissimilarity index can be viewed in figure 1. North American homes were most similar in climate to the outdoor conditions of west central Kenya (C ¼ 2.938). The mean maximum temperature (average of all seasons) in the North American homes was 25.358C compared with 25.068C for the conditions outdoors in west central Kenya.""><b>Finding:</b></span> North American homes were most similar in climate to the outdoor conditions of west central Kenya (C ¼ 2.938)."			2																						[]	[]	[]
5f2dc3b1a2052d0fc281a2c4	Biology_249_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: First, non-native plant species that were established in the past should be continuing to increase more than native species. In contrast, if cover changes of native species are larger than those of the non-natives, it implies that other environmental drivers feature more strongly than biological invasions in altering the composition of communities. although individual non-native species may fail to cause exclusion, this may be achieved through an increasing diversity of aliens, leading to the prediction that changes in native diversity will be negatively correlated with changes in the number of non-native species.""><b>Finding:</b></span> In contrast, if cover changes of native species are larger than those of the non-natives, it implies that other environmental drivers feature more strongly than biological invasions in altering the composition of communities."				1																					[]	[]	[{'start': 807, 'end': 815, 'span': 'contrast', 'annotation': 'Explicit mentions of no relation'}]
